Month,Week,ManagedObjectid,Usage,MeterType
May,4,57398,2708,Digital
,,,,
May,4,296099,1326,Digital
,,,,
May,4,34593438,6740,Digital
,,,,
May,4,60563688,3697,Digital
,,,,
May,4,273456,2888,Digital
,,,,
May,4,601105,4681,Digital
,,,,
May,4,612731,2777,Digital
,,,,
May,4,71651,5388,Digital
,,,,
May,4,602993,5572,Digital
,,,,
May,4,67715036,4108,Digital
,,,,
May,4,669,8628,Digital
,,,,
May,4,2408,4516,Digital
,,,,
May,4,275819,1193,Digital
,,,,
May,4,299418,2048,Digital
,,,,
May,4,284563,1161,Digital
,,,,
May,4,73866,2346,Digital
,,,,
May,4,1651160,2039,Digital
,,,,
May,4,77285,5099,Digital
,,,,
May,4,61150108,1516,Digital
,,,,
May,4,421,1699,Digital
,,,,
May,4,602584,2227,Digital
,,,,
May,4,1276270,0,Digital
,,,,
May,4,270417,1544,Digital
,,,,
May,4,602793,3154,Digital
,,,,
May,4,61901204,1340,Digital
,,,,
May,4,285064,77,Digital
,,,,
May,4,333896,5282,Digital
,,,,
May,4,61298826,3275,Digital
,,,,
May,4,61237090,2674,Digital
,,,,
May,4,278856,6436,Digital
,,,,
May,4,60744898,3107,Digital
,,,,
May,4,61199412,0,Digital
,,,,
May,4,61150705,0,Digital
,,,,
May,4,46056338,2190,Digital
,,,,
May,4,34600533,130650,Digital
,,,,
May,4,2112,3718,Digital
,,,,
May,4,2719,3668,Digital
,,,,
May,4,45135150,1623,Digital
,,,,
May,4,68897,867,Digital
,,,,
May,4,10272,4921,Digital
,,,,
May,4,62419764,1491,Digital
,,,,
May,4,45121593,2987,Digital
,,,,
May,4,68780,5816,Digital
,,,,
May,4,61185570,0,Digital
,,,,
May,4,61291346,0,Digital
,,,,
May,4,67234,2722,Digital
,,,,
May,4,46380792,17330,Digital
,,,,
May,4,2266,1066,Digital
,,,,
May,4,71786584,1000,Integrated
,,,,
May,4,22724265,0,Integrated
,,,,
May,4,22723359,1000,Integrated
,,,,
May,4,22723025,1000,Integrated
,,,,
May,4,22723510,1000,Integrated
,,,,
May,4,71786765,4000,Integrated
,,,,
May,4,71786510,1000,Integrated
,,,,
May,4,22724159,2000,Integrated
,,,,
May,4,22724030,7000,Integrated
,,,,
May,4,22723325,3000,Integrated
,,,,
May,4,22724044,1000,Integrated
,,,,
May,4,22673042,6000,Integrated
,,,,
May,4,22723257,3000,Integrated
,,,,
May,4,22723216,3000,Integrated
,,,,
May,4,29531114,3000,Integrated
,,,,
May,4,71786627,4000,Integrated
,,,,
May,4,22673034,3000,Integrated
,,,,
May,4,22723618,3000,Integrated
,,,,
May,4,77759546,3000,Integrated
,,,,
May,4,22724282,2000,Integrated
,,,,
May,4,71786720,0,Integrated
,,,,
May,4,71786669,2000,Integrated
,,,,
May,4,22723452,3000,Integrated
,,,,
May,4,22723750,6000,Integrated
,,,,
May,4,71786512,6000,Integrated
,,,,
May,4,71786570,1000,Integrated
,,,,
May,4,22724221,3000,Integrated
,,,,
May,4,22723485,2000,Integrated
,,,,
May,4,29531011,1000,Integrated
,,,,
May,4,22724076,2000,Integrated
,,,,
May,4,22724222,2000,Integrated
,,,,
May,4,22724219,5000,Integrated
,,,,
May,4,22722936,2000,Integrated
,,,,
May,4,22722933,1000,Integrated
,,,,
May,4,22724247,3000,Integrated
,,,,
May,4,22723217,6000,Integrated
,,,,
May,4,22724262,1000,Integrated
,,,,
May,4,29531152,4000,Integrated
,,,,
May,4,22723196,3000,Integrated
,,,,
May,4,22723575,2000,Integrated
,,,,
May,4,22724157,3000,Integrated
,,,,
May,4,22724096,0,Integrated
,,,,
May,4,22723373,1000,Integrated
,,,,
May,4,22723622,3000,Integrated
,,,,
May,4,22723070,6000,Integrated
,,,,
May,4,22723306,4000,Integrated
,,,,
May,4,22723721,5000,Integrated
,,,,
May,4,22723371,1000,Integrated
,,,,
May,4,71786748,4000,Integrated
,,,,
May,4,22723829,1000,Integrated
,,,,
May,4,29531133,2000,Integrated
,,,,
May,4,22723128,11000,Integrated
,,,,
May,4,22723822,0,Integrated
,,,,
May,4,22723416,3000,Integrated
,,,,
May,4,22723072,2000,Integrated
,,,,
May,4,77759531,6000,Integrated
,,,,
May,4,22723960,1000,Integrated
,,,,
May,4,22723572,3000,Integrated
,,,,
May,4,22723126,2000,Integrated
,,,,
May,4,22723192,4000,Integrated
,,,,
May,4,22722939,2000,Integrated
,,,,
May,4,22722941,3000,Integrated
,,,,
May,4,22723715,0,Integrated
,,,,
May,4,22724153,3000,Integrated
,,,,
May,4,71786648,3000,Integrated
,,,,
May,4,22723783,1000,Integrated
,,,,
May,4,22724183,2000,Integrated
,,,,
May,4,77759528,3000,Integrated
,,,,
May,4,22540240,6000,Integrated
,,,,
May,4,22723730,4000,Integrated
,,,,
May,4,71786814,2000,Integrated
,,,,
May,4,71786629,3000,Integrated
,,,,
May,4,22723950,1000,Integrated
,,,,
May,4,71786754,4000,Integrated
,,,,
May,4,22724037,0,Integrated
,,,,
May,4,71786774,2000,Integrated
,,,,
May,4,77759535,0,Integrated
,,,,
May,4,22724025,2000,Integrated
,,,,
May,4,71786826,0,Integrated
,,,,
May,4,71786564,3000,Integrated
,,,,
May,4,71786792,6000,Integrated
,,,,
May,4,22724178,5000,Integrated
,,,,
May,4,71778987,4000,Integrated
,,,,
May,4,71778964,1000,Integrated
,,,,
May,4,22723006,4000,Integrated
,,,,
May,4,71786635,1000,Integrated
,,,,
May,4,22724049,4000,Integrated
,,,,
May,4,22722625,3000,Integrated
,,,,
May,4,71786661,4000,Integrated
,,,,
May,4,71786777,3000,Integrated
,,,,
May,4,71786715,0,Integrated
,,,,
May,4,22723210,2000,Integrated
,,,,
May,4,22723016,3000,Integrated
,,,,
May,4,22723557,5000,Integrated
,,,,
May,4,21469898,0,Integrated
,,,,
May,4,71786525,1000,Integrated
,,,,
May,4,22673041,3000,Integrated
,,,,
May,4,22723167,9000,Integrated
,,,,
May,4,22723596,3000,Integrated
,,,,
May,4,22724134,2000,Integrated
,,,,
May,4,71786816,0,Integrated
,,,,
May,4,22723063,3000,Integrated
,,,,
May,4,22722953,0,Integrated
,,,,
May,4,71778992,9000,Integrated
,,,,
May,4,22673027,0,Integrated
,,,,
May,4,71786644,3000,Integrated
,,,,
May,4,22673039,2000,Integrated
,,,,
May,4,71786593,2000,Integrated
,,,,
May,4,77759542,1000,Integrated
,,,,
May,4,71786573,3000,Integrated
,,,,
May,4,71786752,2000,Integrated
,,,,
May,4,71786528,2000,Integrated
,,,,
May,4,22723653,3000,Integrated
,,,,
May,4,29531118,13000,Integrated
,,,,
May,4,71786645,15000,Integrated
,,,,
May,4,71786688,4000,Integrated
,,,,
May,4,22723289,1000,Integrated
,,,,
May,4,29531116,3000,Integrated
,,,,
May,4,71786531,4000,Integrated
,,,,
May,4,22723651,2000,Integrated
,,,,
May,4,22724103,2000,Integrated
,,,,
May,4,71786684,11000,Integrated
,,,,
May,4,71786767,3000,Integrated
,,,,
May,4,71786664,3000,Integrated
,,,,
May,4,22723030,3000,Integrated
,,,,
May,4,71786682,2000,Integrated
,,,,
May,4,71786613,7000,Integrated
,,,,
May,4,22723548,3000,Integrated
,,,,
May,4,71786631,0,Integrated
,,,,
May,4,22723224,2000,Integrated
,,,,
May,4,22722645,3000,Integrated
,,,,
May,4,22723102,3000,Integrated
,,,,
May,4,71786771,2000,Integrated
,,,,
May,4,71778972,2000,Integrated
,,,,
May,4,71778967,1000,Integrated
,,,,
May,4,22673030,0,Integrated
,,,,
May,4,22723690,3000,Integrated
,,,,
May,4,71786598,2000,Integrated
,,,,
May,4,22723205,2000,Integrated
,,,,
May,4,71786515,1000,Integrated
,,,,
May,4,22723589,4000,Integrated
,,,,
May,4,71786553,0,Integrated
,,,,
May,4,71786727,5000,Integrated
,,,,
May,4,22673045,0,Integrated
,,,,
May,4,71778990,2000,Integrated
,,,,
May,4,71786710,2000,Integrated
,,,,
May,4,71786810,1000,Integrated
,,,,
May,4,71786678,5000,Integrated
,,,,
May,4,71786546,1000,Integrated
,,,,
May,4,71786707,3000,Integrated
,,,,
May,4,71786533,3000,Integrated
,,,,
May,4,71778989,2000,Integrated
,,,,
May,4,29531073,2000,Integrated
,,,,
May,4,64634095,22520,Digital
,,,,
May,4,1662496,3018,Digital
,,,,
May,4,13128,853,Digital
,,,,
May,4,67714898,0,Digital
,,,,
May,4,61278924,0,Digital
,,,,
May,4,311042,993,Digital
,,,,
May,4,62312765,2424,Digital
,,,,
May,4,10461,6809,Digital
,,,,
May,4,28491013,107300,Digital
,,,,
May,4,2691,6052,Digital
,,,,
May,4,61274116,-1,Digital
,,,,
May,4,61268190,3578,Digital
,,,,
May,4,46055576,59800,Digital
,,,,
May,4,65061775,13840,Digital
,,,,
May,4,61580614,0,Digital
,,,,
May,4,92395,1005,Digital
,,,,
May,4,61276076,193,Digital
,,,,
May,4,61182091,0,Digital
,,,,
May,4,21674201,24370,Digital
,,,,
May,4,5487,7669,Digital
,,,,
May,4,22604171,8930,Digital
,,,,
May,4,316787,4747,Digital
,,,,
May,4,117719,2009,Digital
,,,,
May,4,2702,3014,Digital
,,,,
May,4,296557,10032,Digital
,,,,
May,4,64276723,92405,Digital
,,,,
May,4,568024,5094,Digital
,,,,
May,4,2312,2055,Digital
,,,,
May,4,593842,2844,Digital
,,,,
May,4,26934771,57674,Digital
,,,,
May,4,598512,2706,Digital
,,,,
May,4,27446095,0,Digital
,,,,
May,4,591856,4846,Digital
,,,,
May,4,67715903,4846,Digital
,,,,
May,4,81426,3113,Digital
,,,,
May,4,64630792,0,Digital
,,,,
May,4,66115,3253,Digital
,,,,
May,4,36829279,78895,Digital
,,,,
May,4,62366640,0,Digital
,,,,
May,4,21214993,56580,Digital
,,,,
May,4,21951013,170,Digital
,,,,
May,4,62367444,910,Digital
,,,,
May,4,61246384,3024,Digital
,,,,
May,4,46057781,25180,Digital
,,,,
May,4,99872,3444,Digital
,,,,
May,4,2385,2741,Digital
,,,,
May,4,21672805,0,Digital
,,,,
May,4,577462,6910,Digital
,,,,
May,4,46055393,70320,Digital
,,,,
May,4,61280482,5651,Digital
,,,,
May,4,61186015,0,Digital
,,,,
May,4,65439124,346250,Digital
,,,,
May,4,325277,2501,Digital
,,,,
May,4,61233611,0,Digital
,,,,
May,4,46053341,56010,Digital
,,,,
May,4,2364,2998,Digital
,,,,
May,4,61624387,4498,Digital
,,,,
May,4,65089609,42900,Digital
,,,,
May,4,65438069,142200,Digital
,,,,
May,4,9202,5033,Digital
,,,,
May,4,22368481,38434,Digital
,,,,
May,4,46055410,0,Digital
,,,,
May,4,2184,4752,Digital
,,,,
May,4,27446304,13574016,Digital
,,,,
May,4,281900,1315,Digital
,,,,
May,4,73328,1658,Digital
,,,,
May,4,62366133,3158,Digital
,,,,
May,4,576630,1589,Digital
,,,,
May,4,61643063,0,Digital
,,,,
May,4,61614,1691,Digital
,,,,
May,4,1792,7972,Digital
,,,,
May,4,61572148,202,Digital
,,,,
May,4,21337815,110510,Digital
,,,,
May,4,46055038,59540,Digital
,,,,
May,4,67716197,1648,Digital
,,,,
May,4,64628114,32680,Digital
,,,,
May,4,65063934,7100,Digital
,,,,
May,4,45122201,3900,Digital
,,,,
May,4,93930,1278,Digital
,,,,
May,4,471,4676,Digital
,,,,
May,4,60223867,5555,Digital
,,,,
May,4,21811469,180490,Digital
,,,,
May,4,60219392,0,Digital
,,,,
May,4,720,670,Digital
,,,,
May,4,61663698,835,Digital
,,,,
May,4,26934770,0,Digital
,,,,
May,4,65102808,2540,Digital
,,,,
May,4,28735904,12629,Digital
,,,,
May,4,46056632,24630,Digital
,,,,
May,4,62366513,1370,Digital
,,,,
May,4,60233046,0,Digital
,,,,
May,4,64628265,7490,Digital
,,,,
May,4,9338236,4827,Digital
,,,,
May,4,64960,577,Digital
,,,,
May,4,61105858,0,Digital
,,,,
May,4,65087788,47620,Digital
,,,,
May,4,46054963,12390,Digital
,,,,
May,4,27446323,0,Digital
,,,,
May,4,60218272,2089,Digital
,,,,
May,4,83295,1258,Digital
,,,,
May,4,104852,4780,Digital
,,,,
May,4,10575,5507,Digital
,,,,
May,4,22449402,697400,Digital
,,,,
May,4,46351277,9660,Digital
,,,,
May,4,65438080,56830,Digital
,,,,
May,4,61145337,0,Digital
,,,,
May,4,2517,0,Digital
,,,,
May,4,66042,2243,Digital
,,,,
May,4,61236482,0,Digital
,,,,
May,4,62293883,4233,Digital
,,,,
May,4,61207508,6073,Digital
,,,,
May,4,22368537,0,Digital
,,,,
May,4,64627478,48560,Digital
,,,,
May,4,586484,2122,Digital
,,,,
May,4,27446212,400,Digital
,,,,
May,4,65091948,29940,Digital
,,,,
May,4,61554723,0,Digital
,,,,
May,4,61230127,1381,Digital
,,,,
May,4,61217313,0,Digital
,,,,
May,4,21270301,8500,Digital
,,,,
May,4,61559395,715,Digital
,,,,
May,4,60467334,1082,Digital
,,,,
May,4,60300869,-1,Digital
,,,,
May,4,71891,2604,Digital
,,,,
May,4,8984150,2120,Digital
,,,,
May,4,27713072,19100,Digital
,,,,
May,4,82308,1720,Digital
,,,,
May,4,61279693,0,Digital
,,,,
May,4,60192781,-1,Digital
,,,,
May,4,590071,3878,Digital
,,,,
May,4,62367082,3093,Digital
,,,,
May,4,65104452,155300,Digital
,,,,
May,4,62364343,7270,Digital
,,,,
May,4,65063955,1620,Digital
,,,,
May,4,48281097,185580,Digital
,,,,
May,4,13917,1157,Digital
,,,,
May,4,61144932,421,Digital
,,,,
May,4,21951243,0,Digital
,,,,
May,4,315559,3930,Digital
,,,,
May,4,27446203,8863,Digital
,,,,
May,4,61217696,549,Digital
,,,,
May,4,21970062,2725,Digital
,,,,
May,4,61207791,0,Digital
,,,,
May,4,61237814,0,Digital
,,,,
May,4,733,7566,Digital
,,,,
May,4,589914,5028,Digital
,,,,
May,4,98978,822,Digital
,,,,
May,4,46053342,18570,Digital
,,,,
May,4,21968336,2170,Digital
,,,,
May,4,10190,3118,Digital
,,,,
May,4,61570869,0,Digital
,,,,
May,4,89940,0,Digital
,,,,
May,4,46056359,0,Digital
,,,,
May,4,48280853,66790,Digital
,,,,
May,4,61223688,0,Digital
,,,,
May,4,9160926,3889,Digital
,,,,
May,4,61144934,5083,Digital
,,,,
May,4,61215978,0,Digital
,,,,
May,4,63059013,0,Digital
,,,,
May,4,64632488,35730,Digital
,,,,
May,4,64629951,13860,Digital
,,,,
May,4,60381125,2034,Digital
,,,,
May,4,62518,2787,Digital
,,,,
May,4,62365672,10446,Digital
,,,,
May,4,61197902,781,Digital
,,,,
May,4,60192816,3008,Digital
,,,,
May,4,62366298,1477,Digital
,,,,
May,4,29297,2465,Digital
,,,,
May,4,98257,1551,Digital
,,,,
May,4,64631122,57330,Digital
,,,,
May,4,73103,1702,Digital
,,,,
May,4,64924,2942,Digital
,,,,
May,4,9394261,1878,Digital
,,,,
May,4,61234352,0,Digital
,,,,
May,4,60192786,3776,Digital
,,,,
May,4,62362043,4493,Digital
,,,,
May,4,64631099,0,Digital
,,,,
May,4,65085588,19490,Digital
,,,,
May,4,260962,2327,Digital
,,,,
May,4,583492,3361,Digital
,,,,
May,4,21268559,0,Digital
,,,,
May,4,61187518,1119,Digital
,,,,
May,4,60584922,0,Digital
,,,,
May,4,48265720,13430,Digital
,,,,
May,4,64628125,13800,Digital
,,,,
May,4,52530,6315,Digital
,,,,
May,4,586813,4503,Digital
,,,,
May,4,21267301,156240,Digital
,,,,
May,4,9027465,3057,Digital
,,,,
May,4,62365471,1312,Digital
,,,,
May,4,9354732,998,Digital
,,,,
May,4,1592969,3695,Digital
,,,,
May,4,66218056,0,Digital
,,,,
May,4,511418,0,Digital
,,,,
May,4,60194181,3037,Digital
,,,,
May,4,9354863,4061,Digital
,,,,
May,4,445,4174,Digital
,,,,
May,4,62369873,0,Digital
,,,,
May,4,61145685,0,Digital
,,,,
May,4,60193437,202,Digital
,,,,
May,4,692851,8030,Digital
,,,,
May,4,127319,1851,Digital
,,,,
May,4,67715163,0,Digital
,,,,
May,4,46053377,90320,Digital
,,,,
May,4,62364347,1450,Digital
,,,,
May,4,46053162,1450,Digital
,,,,
May,4,314767,4749,Digital
,,,,
May,4,22680113,0,Digital
,,,,
May,4,97600,1842,Digital
,,,,
May,4,45122030,2832,Digital
,,,,
May,4,61160093,0,Digital
,,,,
May,4,21675518,0,Digital
,,,,
May,4,65064231,14505,Digital
,,,,
May,4,62690591,25250,Digital
,,,,
May,4,62366197,1135,Digital
,,,,
May,4,66398,3441,Digital
,,,,
May,4,61190052,957,Digital
,,,,
May,4,61187325,0,Digital
,,,,
May,4,47593353,33120,Digital
,,,,
May,4,65089397,29900,Digital
,,,,
May,4,61208077,843,Digital
,,,,
May,4,61240528,0,Digital
,,,,
May,4,62366180,5347,Digital
,,,,
May,4,9345751,5597,Digital
,,,,
May,4,64630139,2230,Digital
,,,,
May,4,60194288,953,Digital
,,,,
May,4,2528,2442,Digital
,,,,
May,4,61568397,608,Digital
,,,,
May,4,64631110,51610,Digital
,,,,
May,4,61233966,3449,Digital
,,,,
May,4,65088476,17660,Digital
,,,,
May,4,46054156,285970,Digital
,,,,
May,4,46054952,105060,Digital
,,,,
May,4,61249239,10560,Digital
,,,,
May,4,305434,3501,Digital
,,,,
May,4,514161,0,Digital
,,,,
May,4,8983790,1172,Digital
,,,,
May,4,9343534,504,Digital
,,,,
May,4,351,3862,Digital
,,,,
May,4,9329977,4811,Digital
,,,,
May,4,34600176,94680,Digital
,,,,
May,4,61231936,-1,Digital
,,,,
May,4,22046387,37850,Digital
,,,,
May,4,62364325,6492,Digital
,,,,
May,4,61292036,-1,Digital
,,,,
May,4,61158881,1576,Digital
,,,,
May,4,60255908,0,Digital
,,,,
May,4,61148154,2594,Digital
,,,,
May,4,8980581,6300,Digital
,,,,
May,4,67715754,2462,Digital
,,,,
May,4,21672424,3405,Digital
,,,,
May,4,273581,-1,Digital
,,,,
May,4,21264757,0,Digital
,,,,
May,4,64632460,38020,Digital
,,,,
May,4,62508176,0,Digital
,,,,
May,4,62306620,11209,Digital
,,,,
May,4,64630803,0,Digital
,,,,
May,4,62364130,0,Digital
,,,,
May,4,21266970,43140,Digital
,,,,
May,4,8976644,3956,Digital
,,,,
May,4,64254,2628,Digital
,,,,
May,4,32981288,30,Digital
,,,,
May,4,62365439,17,Digital
,,,,
May,4,9649470,2695,Digital
,,,,
May,4,61569895,3543,Digital
,,,,
May,4,64628071,24310,Digital
,,,,
May,4,61562256,7037,Digital
,,,,
May,4,62365842,2830,Digital
,,,,
May,4,60219035,0,Digital
,,,,
May,4,60192876,0,Digital
,,,,
May,4,60397740,1989,Digital
,,,,
May,4,62305818,0,Digital
,,,,
May,4,61174767,0,Digital
,,,,
May,4,60218000,0,Digital
,,,,
May,4,65065602,19920,Digital
,,,,
May,4,8976840,3380,Digital
,,,,
May,4,60223987,3137,Digital
,,,,
May,4,46059164,193230,Digital
,,,,
May,4,62358722,0,Digital
,,,,
May,4,322270,5496,Digital
,,,,
May,4,60193546,4380,Digital
,,,,
May,4,60380381,655,Digital
,,,,
May,4,60193159,0,Digital
,,,,
May,4,100133,5192,Digital
,,,,
May,4,64631184,30440,Digital
,,,,
May,4,46057473,42800,Digital
,,,,
May,4,8986179,849,Digital
,,,,
May,4,274703,9525,Digital
,,,,
May,4,61572288,0,Digital
,,,,
May,4,46054987,18900,Digital
,,,,
May,4,65440583,39860,Digital
,,,,
May,4,62347601,7700,Digital
,,,,
May,4,9026565,1193,Digital
,,,,
May,4,64628311,27750,Digital
,,,,
May,4,61163496,2810,Digital
,,,,
May,4,45135069,2,Digital
,,,,
May,4,9343438,152,Digital
,,,,
May,4,64295745,30830,Digital
,,,,
May,4,97884,2364,Digital
,,,,
May,4,60259739,-1,Digital
,,,,
May,4,9025556,3803,Digital
,,,,
May,4,9395586,5520,Digital
,,,,
May,4,61165823,0,Digital
,,,,
May,4,60223975,0,Digital
,,,,
May,4,8978099,3184,Digital
,,,,
May,4,62366320,3490,Digital
,,,,
May,4,585501,1932,Digital
,,,,
May,4,62375107,7123,Digital
,,,,
May,4,61165097,0,Digital
,,,,
May,4,9013351,1247,Digital
,,,,
May,4,71270,5246,Digital
,,,,
May,4,55775,0,Digital
,,,,
May,4,47604269,22460,Digital
,,,,
May,4,48276326,0,Digital
,,,,
May,4,9394112,3241,Digital
,,,,
May,4,1462392,1693,Digital
,,,,
May,4,65027565,7800,Digital
,,,,
May,4,61202032,4615,Digital
,,,,
May,4,64632471,271420,Digital
,,,,
May,4,47323239,312760,Digital
,,,,
May,4,61220996,4088,Digital
,,,,
May,4,314227,9550,Digital
,,,,
May,4,1178690,2322,Digital
,,,,
May,4,60192780,1179,Digital
,,,,
May,4,61196888,1702,Digital
,,,,
May,4,51718,2777,Digital
,,,,
May,4,594928,3114,Digital
,,,,
May,4,81844,3815,Digital
,,,,
May,4,314254,4577,Digital
,,,,
May,4,8988517,4458,Digital
,,,,
May,4,64628312,34160,Digital
,,,,
May,4,313802,10661,Digital
,,,,
May,4,61362056,0,Digital
,,,,
May,4,61347246,2441,Digital
,,,,
May,4,257328,1728,Digital
,,,,
May,4,60854678,6077,Digital
,,,,
May,4,283478,4235,Digital
,,,,
May,4,9354554,154,Digital
,,,,
May,4,46056720,6150,Digital
,,,,
May,4,308305,4002,Digital
,,,,
May,4,62120103,1252,Digital
,,,,
May,4,22604421,136730,Digital
,,,,
May,4,288781,1698,Digital
,,,,
May,4,100403,814,Digital
,,,,
May,4,257640,2261,Digital
,,,,
May,4,22048071,0,Digital
,,,,
May,4,588695,2191,Digital
,,,,
May,4,272043,4235,Digital
,,,,
May,4,279744,1946,Digital
,,,,
May,4,711585,3581,Digital
,,,,
May,4,409,0,Digital
,,,,
May,4,286914,446,Digital
,,,,
May,4,63076216,0,Digital
,,,,
May,4,595395,2675,Digital
,,,,
May,4,334171,4588,Digital
,,,,
May,4,288542,4539,Digital
,,,,
May,4,61319259,0,Digital
,,,,
May,4,36290436,4780,Digital
,,,,
May,4,22451667,0,Digital
,,,,
May,4,684,1004,Digital
,,,,
May,4,61235970,0,Digital
,,,,
May,4,2995,5040,Digital
,,,,
May,4,61208127,0,Digital
,,,,
May,4,11344,2,Digital
,,,,
May,4,334680,1440,Digital
,,,,
May,4,61217785,2238,Digital
,,,,
May,4,55230,5995,Digital
,,,,
May,4,258562,2115,Digital
,,,,
May,4,311558,7901,Digital
,,,,
May,4,591522,5990,Digital
,,,,
May,4,61136989,0,Digital
,,,,
May,4,69959,2562,Digital
,,,,
May,4,32981848,62900,Digital
,,,,
May,4,64629940,0,Digital
,,,,
May,4,61184899,0,Digital
,,,,
May,4,342402,2310,Digital
,,,,
May,4,62365595,2258,Digital
,,,,
May,4,61489954,3711,Digital
,,,,
May,4,45136724,3001,Digital
,,,,
May,4,1660522,1062,Digital
,,,,
May,4,310546,4518,Digital
,,,,
May,4,62362145,2561,Digital
,,,,
May,4,65089621,14200,Digital
,,,,
May,4,61194261,-1,Digital
,,,,
May,4,1875,2641,Digital
,,,,
May,4,602079,4462,Digital
,,,,
May,4,489,3989,Digital
,,,,
May,4,45122395,3418,Digital
,,,,
May,4,10299354,0,Digital
,,,,
May,4,128691,1416,Digital
,,,,
May,4,65437759,17580,Digital
,,,,
May,4,65438039,13750,Digital
,,,,
May,4,60257041,4948,Digital
,,,,
May,4,61275333,0,Digital
,,,,
May,4,15527,21,Digital
,,,,
May,4,8863,3032,Digital
,,,,
May,4,81970969,2625,Digital
,,,,
May,4,81971053,10910,Digital
,,,,
May,4,81985117,11130,Digital
,,,,
May,4,81970993,5915,Digital
,,,,
May,4,81970767,1740,Digital
,,,,
May,4,88144457,3663,Digital
,,,,
May,4,281670,6010,Digital
,,,,
May,4,60261257,6939,Digital
,,,,
May,4,60252149,0,Digital
,,,,
May,4,61269702,1382,Digital
,,,,
May,4,61144935,3967,Digital
,,,,
May,4,258106,2589,Digital
,,,,
May,4,2611977,3818,Digital
,,,,
May,4,65088475,0,Digital
,,,,
May,4,60916379,4005,Digital
,,,,
May,4,737572,2942,Digital
,,,,
May,4,22368403,21413,Digital
,,,,
May,4,61145239,1473,Digital
,,,,
May,4,62309947,56,Digital
,,,,
May,4,61287576,0,Digital
,,,,
May,4,60380448,6280,Digital
,,,,
May,4,338415,2482,Digital
,,,,
May,4,64629928,0,Digital
,,,,
May,4,60193498,0,Digital
,,,,
May,4,60421137,-1,Digital
,,,,
May,4,1751,4580,Digital
,,,,
May,4,61149604,4441,Digital
,,,,
May,4,60223933,3034,Digital
,,,,
May,4,60225555,0,Digital
,,,,
May,4,61232805,0,Digital
,,,,
May,4,9349674,5865,Digital
,,,,
May,4,65099811,40900,Digital
,,,,
May,4,60375596,-1,Digital
,,,,
May,4,61202339,216,Digital
,,,,
May,4,63432272,35660,Digital
,,,,
May,4,61620881,0,Digital
,,,,
May,4,60398128,4099,Digital
,,,,
May,4,61144928,4186,Digital
,,,,
May,4,65438616,34300,Digital
,,,,
May,4,60483133,0,Digital
,,,,
May,4,832195,0,Digital
,,,,
May,4,60218952,1757,Digital
,,,,
May,4,1237719,1678,Digital
,,,,
May,4,403727,-1,Digital
,,,,
May,4,61204642,0,Digital
,,,,
May,4,61331679,0,Digital
,,,,
May,4,61187211,-1,Digital
,,,,
May,4,64296852,-1,Digital
,,,,
May,4,64628137,-1,Digital
,,,,
May,4,64630815,-1,Digital
,,,,
May,4,2659,2826,Digital
,,,,
May,4,77759537,2000,Integrated
,,,,
May,4,71786718,3000,Integrated
,,,,
May,4,71786587,5000,Integrated
,,,,
May,4,71786803,3000,Integrated
,,,,
May,4,22723512,2000,Integrated
,,,,
May,4,22673044,3000,Integrated
,,,,
May,4,71786544,1000,Integrated
,,,,
May,4,71786566,2000,Integrated
